codigo_ocorrencia3,fator_nome,total_fatores,fator_humano,fator_operacional,fator_material,fator_meteorologico,fator_outro
51444,"COMUNICAÇÃO,COORDENAÇÃO DE CABINE,DINÂMICA DE EQUIPE,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",8,4,4,0,0,0
51445,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,POUCA EXPERIÊNCIA DO PILOTO",3,0,2,0,1,0
51448,"ESQUECIMENTO DO PILOTO,INSTRUÇÃO",2,0,2,0,0,0
51449,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
51531,"ESQUECIMENTO DO PILOTO,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
51533,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",3,0,3,0,0,0
51534,"APLICAÇÃO DE COMANDOS,EQUIPAMENTO - CARACTERÍSTICAS ERGONÔMICAS,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INSTRUÇÃO,POUCA EXPERIÊNCIA DO PILOTO",5,2,3,0,0,0
51537,JULGAMENTO DE PILOTAGEM,1,0,1,0,0,0
51567,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
51568,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,MOTIVAÇÃO,PROCESSO DECISÓRIO",6,2,3,0,1,0
51570,"COORDENAÇÃO DE TRÁFEGO,INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",4,0,4,0,0,0
51596,"INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,0,3,0,0,0
51597,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
51653,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO",4,0,4,0,0,0
51654,"CONDIÇÕES METEOROLÓGICAS ADVERSAS,INDISCIPLINA DE VOO,PLANEJAMENTO DE VOO",3,0,2,0,1,0
51655,"CULTURA ORGANIZACIONAL,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",4,2,2,0,0,0
51656,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,PLANEJAMENTO DE VOO",3,0,2,0,1,0
51671,"APLICAÇÃO DE COMANDOS,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO,SUPERVISÃO GERENCIAL",5,0,5,0,0,0
51674,"ESQUECIMENTO DO PILOTO,JULGAMENTO DE PILOTAGEM,MOTIVAÇÃO,PROCESSO DECISÓRIO,PUBLICAÇÕES (ATS)",5,2,3,0,0,0
51676,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
51751,"ATITUDE,INDISCIPLINA DE VOO,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO",4,2,2,0,0,0
51752,"APLICAÇÃO DE COMANDOS,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM",3,0,3,0,0,0
51753,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
51755,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,JULGAMENTO DE PILOTAGEM",3,0,2,0,1,0
52231,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
52240,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
52263,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
52264,"ATENÇÃO,MEMÓRIA,PERCEPÇÃO",3,3,0,0,0,0
52265,"APLICAÇÃO DE COMANDOS,ATITUDE,CARACTERÍSTICAS DA TAREFA,CONDIÇÕES METEOROLÓGICAS ADVERSAS,DESORIENTAÇÃO,DINÂMICA DE EQUIPE,FADIGA,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,FRASEOLOGIA DO ÓRGÃO ATS,INDISCIPLINA DE VOO,MEMÓRIA,PERCEPÇÃO,PLANEJAMENTO DE VOO,PROCESSOS ORGANIZACIONAIS,SISTEMAS DE APOIO,SOBRECARGA DE TAREFAS",16,11,4,0,1,0
52271,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO",3,1,2,0,0,0
52273,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
52274,"JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,PROCESSOS ORGANIZACIONAIS",3,1,2,0,0,0
52275,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,0,3,0,0,0
52277,"ATITUDE,INFLUÊNCIAS EXTERNAS,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO",4,3,1,0,0,0
52279,"APLICAÇÃO DE COMANDOS,INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO,SISTEMAS DE APOIO",7,2,5,0,0,0
52286,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",3,0,3,0,0,0
52287,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
52289,"ATENÇÃO,ESQUECIMENTO DO PILOTO,MEMÓRIA,PERCEPÇÃO,POUCA EXPERIÊNCIA DO PILOTO",5,3,2,0,0,0
52291,"INFLUÊNCIA DO MEIO AMBIENTE,INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM",3,1,2,0,0,0
52292,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
52293,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,0,3,0,0,0
52295,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
52340,"APLICAÇÃO DE COMANDOS,ILUSÕES VISUAIS,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PROCESSO DECISÓRIO",6,3,3,0,0,0
52471,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,0,3,0,0,0
52538,"INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",4,0,4,0,0,0
52551,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
52552,"APLICAÇÃO DE COMANDOS,FRASEOLOGIA DO ÓRGÃO ATS,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PROCESSO DECISÓRIO",5,2,3,0,0,0
52553,APLICAÇÃO DE COMANDOS,1,0,1,0,0,0
52596,"APLICAÇÃO DE COMANDOS,ATENÇÃO,JULGAMENTO DE PILOTAGEM",3,1,2,0,0,0
52633,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
52634,JULGAMENTO DE PILOTAGEM,1,0,1,0,0,0
52635,"CULTURA ORGANIZACIONAL,MANUTENÇÃO DE AERONAVE,ORGANIZAÇÃO DO TRABALHO",3,2,1,0,0,0
52638,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,POUCA EXPERIÊNCIA DO PILOTO",4,0,4,0,0,0
52640,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
52651,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL",3,0,3,0,0,0
52652,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
52653,APLICAÇÃO DE COMANDOS,1,0,1,0,0,0
52654,"ESQUECIMENTO DO PILOTO,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
52671,"APLICAÇÃO DE COMANDOS,CULTURA ORGANIZACIONAL,JULGAMENTO DE PILOTAGEM,MOTIVAÇÃO,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO,SISTEMAS DE APOIO,SUPERVISÃO GERENCIAL",9,4,5,0,0,0
52676,"PLANEJAMENTO GERENCIAL,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
52692,"APLICAÇÃO DE COMANDOS,INSTRUÇÃO,POUCA EXPERIÊNCIA DO PILOTO,SUPERVISÃO GERENCIAL",4,0,4,0,0,0
52693,INDISCIPLINA DE VOO,1,0,1,0,0,0
52694,"APLICAÇÃO DE COMANDOS,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0
52696,APLICAÇÃO DE COMANDOS,1,0,1,0,0,0
52699,"CULTURA DO GRUPO DE TRABALHO,ORGANIZAÇÃO DO TRABALHO,PESSOAL DE APOIO,PLANEJAMENTO GERENCIAL,PROCESSO DECISÓRIO,SISTEMAS DE APOIO",6,4,2,0,0,0
52814,"APLICAÇÃO DE COMANDOS,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM",3,0,3,0,0,0
52815,"APLICAÇÃO DE COMANDOS,ATITUDE,CONDIÇÕES METEOROLÓGICAS ADVERSAS,CULTURA ORGANIZACIONAL,DESORIENTAÇÃO,MOTIVAÇÃO,ORGANIZAÇÃO DO TRABALHO,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO,RELAÇÕES INTERPESSOAIS",11,7,3,0,1,0
52816,"PLANEJAMENTO GERENCIAL,PROCESSOS ORGANIZACIONAIS",2,1,1,0,0,0
52817,JULGAMENTO DE PILOTAGEM,1,0,1,0,0,0
52818,"APLICAÇÃO DE COMANDOS,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,SUPERVISÃO GERENCIAL",6,0,6,0,0,0
52819,"APLICAÇÃO DE COMANDOS,ATITUDE,CONDIÇÕES METEOROLÓGICAS ADVERSAS,DESORIENTAÇÃO,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,OUTRO FATOR,PERCEPÇÃO,PROCESSO DECISÓRIO",9,4,3,0,1,1
52836,"APLICAÇÃO DE COMANDOS,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,SUPERVISÃO GERENCIAL",4,0,4,0,0,0
52837,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
52838,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
52839,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,0,3,0,0,0
52872,"INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",3,0,3,0,0,0
52873,POUCA EXPERIÊNCIA DO PILOTO,1,0,1,0,0,0
52874,"APLICAÇÃO DE COMANDOS,ATITUDE,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PROCESSO DECISÓRIO",5,3,2,0,0,0
52935,"APLICAÇÃO DE COMANDOS,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",5,0,5,0,0,0
52937,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
52938,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",4,0,3,0,1,0
52939,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
52940,PLANEJAMENTO DE VOO,1,0,1,0,0,0
52942,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
52945,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
52946,"ATITUDE,INFLUÊNCIA DO MEIO AMBIENTE,PLANEJAMENTO DE VOO,RELAÇÕES INTERPESSOAIS",4,3,1,0,0,0
52947,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO",3,0,3,0,0,0
52972,"ATITUDE,CULTURA DO GRUPO DE TRABALHO,MOTIVAÇÃO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSOS ORGANIZACIONAIS",5,4,1,0,0,0
52973,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,0,3,0,0,0
52976,"APLICAÇÃO DE COMANDOS,ESQUECIMENTO DO PILOTO,FABRICAÇÃO,INSTRUÇÃO,POUCA EXPERIÊNCIA DO PILOTO,SISTEMAS DE APOIO",6,1,4,1,0,0
52977,JULGAMENTO DE PILOTAGEM,1,0,1,0,0,0
52978,"INFLUÊNCIA DO MEIO AMBIENTE,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",4,1,3,0,0,0
52980,"COLISÃO COM AVE,INDISCIPLINA DE VOO,INFLUÊNCIA DO MEIO AMBIENTE",3,1,2,0,0,0
52983,"INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
52984,"APLICAÇÃO DE COMANDOS,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM",3,0,3,0,0,0
52988,"APLICAÇÃO DE COMANDOS,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO,SUPERVISÃO GERENCIAL",5,0,5,0,0,0
53103,"APLICAÇÃO DE COMANDOS,COMUNICAÇÃO,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",8,4,4,0,0,0
53104,"COORDENAÇÃO DE TRÁFEGO,INFRAESTRUTURA AEROPORTUÁRIA,SISTEMAS DE APOIO,SUBSTITUIÇÃO NA POSIÇÃO (ATS),SUPERVISÃO (ATS),SUPERVISÃO GERENCIAL",6,1,5,0,0,0
53106,"MANUTENÇÃO DE AERONAVE,PLANEJAMENTO GERENCIAL,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
53108,"APLICAÇÃO DE COMANDOS,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0
53113,PLANEJAMENTO DE VOO,1,0,1,0,0,0
53114,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
53115,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO",3,1,2,0,0,0
53117,INFRAESTRUTURA AEROPORTUÁRIA,1,0,1,0,0,0
53118,"INDISCIPLINA DE VOO,PLANEJAMENTO DE VOO",2,0,2,0,0,0
53148,"APLICAÇÃO DE COMANDOS,COORDENAÇÃO DE CABINE,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",4,0,4,0,0,0
53149,"ATITUDE,CONDIÇÕES METEOROLÓGICAS ADVERSAS,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO",5,2,2,0,1,0
53151,"APLICAÇÃO DE COMANDOS,MANUTENÇÃO DE AERONAVE,SISTEMAS DE APOIO",3,1,2,0,0,0
53152,"APLICAÇÃO DE COMANDOS,OUTRO FATOR",2,0,1,0,0,1
53165,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
53166,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO GERENCIAL",2,0,2,0,0,0
53182,"APLICAÇÃO DE COMANDOS,ATITUDE,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO,VESTIMENTA INADEQUADA",8,4,4,0,0,0
53194,JULGAMENTO DE PILOTAGEM,1,0,1,0,0,0
53195,"ATENÇÃO,CULTURA ORGANIZACIONAL,INDISCIPLINA DE VOO,MANUTENÇÃO DE AERONAVE,ORGANIZAÇÃO DO TRABALHO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",7,4,3,0,0,0
53196,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
53198,"INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO,SUPERVISÃO GERENCIAL",4,0,4,0,0,0
53203,JULGAMENTO DE PILOTAGEM,1,0,1,0,0,0
53204,"ILUSÕES VISUAIS,INFRAESTRUTURA AEROPORTUÁRIA,POUCA EXPERIÊNCIA DO PILOTO",3,1,2,0,0,0
53223,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
53224,APLICAÇÃO DE COMANDOS,1,0,1,0,0,0
53225,"CONDIÇÕES METEOROLÓGICAS ADVERSAS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",4,0,3,0,1,0
53233,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
53254,"APLICAÇÃO DE COMANDOS,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,SUPERVISÃO GERENCIAL",4,0,4,0,0,0
53256,"INDISCIPLINA DE VOO,PLANEJAMENTO DE VOO",2,0,2,0,0,0
53257,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
53262,"COORDENAÇÃO DE CABINE,INFLUÊNCIA DO MEIO AMBIENTE,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL,SISTEMAS DE APOIO,SUPERVISÃO GERENCIAL",7,2,5,0,0,0
53264,"PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",2,1,1,0,0,0
53265,"APLICAÇÃO DE COMANDOS,INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO",4,1,3,0,0,0
53266,"APLICAÇÃO DE COMANDOS,ATITUDE,COORDENAÇÃO DE CABINE,CULTURA ORGANIZACIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",7,3,4,0,0,0
53268,"ESQUECIMENTO DO PILOTO,INFRAESTRUTURA AEROPORTUÁRIA",2,0,2,0,0,0
53269,"ATENÇÃO,PLANEJAMENTO DE VOO",2,1,1,0,0,0
53270,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
53306,"ATITUDE,CONDIÇÕES METEOROLÓGICAS ADVERSAS,INDISCIPLINA DE VOO,PERCEPÇÃO,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",8,4,3,0,1,0
53308,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO",3,1,2,0,0,0
53324,PLANEJAMENTO DE VOO,1,0,1,0,0,0
53325,"APLICAÇÃO DE COMANDOS,ATITUDE,COMUNICAÇÃO,COORDENAÇÃO DE CABINE,CULTURA ORGANIZACIONAL,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",13,5,8,0,0,0
53326,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
53332,"JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
53333,"ATITUDE,MANUTENÇÃO DE AERONAVE,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",4,2,2,0,0,0
53340,"ATENÇÃO,ATITUDE,CLIMA ORGANIZACIONAL,COMUNICAÇÃO,COORDENAÇÃO DE CABINE,CULTURA DO GRUPO DE TRABALHO,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INSTRUÇÃO,LIDERANÇA,ORGANIZAÇÃO DO TRABALHO,PERCEPÇÃO,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SISTEMAS DE APOIO,SUPERVISÃO GERENCIAL",17,12,5,0,0,0
53353,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
53355,"INFLUÊNCIA DO MEIO AMBIENTE,JULGAMENTO DE PILOTAGEM,PESSOAL DE APOIO,PROCESSO DECISÓRIO",4,2,2,0,0,0
53356,"APLICAÇÃO DE COMANDOS,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM",3,0,3,0,0,0
53358,"ATENÇÃO,ATITUDE,CARACTERÍSTICAS DA TAREFA,COMUNICAÇÃO,COORDENAÇÃO DE CABINE,DINÂMICA DE EQUIPE,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,JULGAMENTO DE PILOTAGEM,MOTIVAÇÃO,ORGANIZAÇÃO DO TRABALHO,PERCEPÇÃO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,RELAÇÕES INTERPESSOAIS,SISTEMAS DE APOIO",15,13,2,0,0,0
53360,"ATITUDE,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SISTEMAS DE APOIO,SUPERVISÃO GERENCIAL",8,4,4,0,0,0
53361,APLICAÇÃO DE COMANDOS,1,0,1,0,0,0
53372,"INFLUÊNCIA DO MEIO AMBIENTE,PLANEJAMENTO DE VOO",2,1,1,0,0,0
53373,PLANEJAMENTO DE VOO,1,0,1,0,0,0
53374,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE",3,0,3,0,0,0
53375,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO",3,1,2,0,0,0
53376,"DESORIENTAÇÃO,ILUSÕES VISUAIS,MANUTENÇÃO DE AERONAVE",3,2,1,0,0,0
53377,"APLICAÇÃO DE COMANDOS,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO GERENCIAL,POUCA EXPERIÊNCIA DO PILOTO,SUPERVISÃO GERENCIAL",6,0,6,0,0,0
53423,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",3,0,3,0,0,0
53427,MANUSEIO DO MATERIAL,1,0,0,1,0,0
53428,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO",4,1,3,0,0,0
53433,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,JULGAMENTO DE PILOTAGEM",3,0,2,0,1,0
53434,"APLICAÇÃO DE COMANDOS,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0
53435,"ATENÇÃO,PERCEPÇÃO,PLANEJAMENTO DE VOO",3,2,1,0,0,0
53436,JULGAMENTO DE PILOTAGEM,1,0,1,0,0,0
53438,"FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PROCESSO DECISÓRIO",5,3,2,0,0,0
53462,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO",4,0,4,0,0,0
53463,"MANUTENÇÃO DE AERONAVE,PLANEJAMENTO DE VOO",2,0,2,0,0,0
53466,"ATITUDE,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,POUCA EXPERIÊNCIA DO PILOTO,SUPERVISÃO GERENCIAL",5,1,4,0,0,0
53469,"MANUTENÇÃO DE AERONAVE,OUTRO FATOR,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",4,1,2,0,0,1
53471,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,POUCA EXPERIÊNCIA DO PILOTO",4,1,3,0,0,0
53485,"ATITUDE,JULGAMENTO DE PILOTAGEM",2,1,1,0,0,0
53487,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
53488,"APLICAÇÃO DE COMANDOS,ATENÇÃO,COMUNICAÇÃO,CULTURA DO GRUPO DE TRABALHO,CULTURA ORGANIZACIONAL,ESTADO EMOCIONAL,JULGAMENTO DE PILOTAGEM,MEMÓRIA,PERCEPÇÃO,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SISTEMAS DE APOIO,SUPERVISÃO GERENCIAL",15,10,5,0,0,0
53494,"APLICAÇÃO DE COMANDOS,INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",4,0,4,0,0,0
53495,"APLICAÇÃO DE COMANDOS,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO",3,1,2,0,0,0
