codigo_ocorrencia3,fator_nome,total_fatores,fator_humano,fator_operacional,fator_material,fator_meteorologico,fator_outro
53496,"ATITUDE,ESQUECIMENTO DO PILOTO",2,1,1,0,0,0
53498,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO",3,1,2,0,0,0
53501,"INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
53543,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
53545,INFRAESTRUTURA AEROPORTUÁRIA,1,0,1,0,0,0
53546,"APLICAÇÃO DE COMANDOS,ATITUDE,COORDENAÇÃO DE CABINE,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,ORGANIZAÇÃO DO TRABALHO,PERCEPÇÃO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",12,6,6,0,0,0
53551,"APLICAÇÃO DE COMANDOS,COORDENAÇÃO DE CABINE,INSTRUÇÃO,PROCESSOS ORGANIZACIONAIS",4,1,3,0,0,0
53552,"APLICAÇÃO DE COMANDOS,MANUTENÇÃO DE AERONAVE",2,0,2,0,0,0
53559,"APLICAÇÃO DE COMANDOS,ATITUDE,COORDENAÇÃO DE CABINE,CULTURA ORGANIZACIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,PROCESSO DECISÓRIO,RELAÇÕES INTERPESSOAIS,SISTEMAS DE APOIO,SUPERVISÃO GERENCIAL",11,6,5,0,0,0
53561,"APLICAÇÃO DE COMANDOS,ATENÇÃO,JULGAMENTO DE PILOTAGEM,MOTIVAÇÃO,PERCEPÇÃO",5,3,2,0,0,0
53562,"CULTURA ORGANIZACIONAL,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",4,1,3,0,0,0
53563,"ATITUDE,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM",3,1,2,0,0,0
53564,"APLICAÇÃO DE COMANDOS,ATITUDE,CULTURA ORGANIZACIONAL,DESORIENTAÇÃO,ESTADO EMOCIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INSTRUÇÃO,MOTIVAÇÃO,OUTRO FATOR,POUCA EXPERIÊNCIA DO PILOTO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",12,7,4,0,0,1
53565,"APLICAÇÃO DE COMANDOS,FABRICAÇÃO,MANUTENÇÃO DE AERONAVE,OUTRO FATOR,SUPERVISÃO GERENCIAL",5,0,3,1,0,1
53568,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO",3,1,2,0,0,0
53571,"APLICAÇÃO DE COMANDOS,ATITUDE,INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",9,4,5,0,0,0
53572,"APLICAÇÃO DE COMANDOS,ATITUDE,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",4,1,3,0,0,0
53574,"ATITUDE,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO",5,2,3,0,0,0
53576,"APLICAÇÃO DE COMANDOS,FADIGA,INFLUÊNCIA DO MEIO AMBIENTE,MANUTENÇÃO DE AERONAVE,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL,USO ILÍCITO DE DROGAS",7,4,3,0,0,0
53625,"ATITUDE,CONDIÇÕES METEOROLÓGICAS ADVERSAS,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INSTRUÇÃO,MOTIVAÇÃO,PERCEPÇÃO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO,RELAÇÕES INTERPESSOAIS",9,6,2,0,1,0
53626,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",3,0,3,0,0,0
53628,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
60609,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO",4,1,2,0,1,0
60612,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",4,0,3,0,1,0
60613,"CONDIÇÕES METEOROLÓGICAS ADVERSAS,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO",5,2,2,0,1,0
60616,APLICAÇÃO DE COMANDOS,1,0,1,0,0,0
60620,"APLICAÇÃO DE COMANDOS,COORDENAÇÃO DE CABINE,INFRAESTRUTURA AEROPORTUÁRIA,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM",5,0,5,0,0,0
60625,"APLICAÇÃO DE COMANDOS,ORGANIZAÇÃO DO TRABALHO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",5,2,3,0,0,0
60629,"ATITUDE,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PROCESSO DECISÓRIO",4,3,1,0,0,0
60631,"ATITUDE,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",5,3,2,0,0,0
60660,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
60661,"APLICAÇÃO DE COMANDOS,COMUNICAÇÃO,CULTURA DO GRUPO DE TRABALHO,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,ORGANIZAÇÃO DO TRABALHO,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SISTEMAS DE APOIO",11,6,5,0,0,0
60669,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",4,0,4,0,0,0
60677,"INFRAESTRUTURA AEROPORTUÁRIA,MANUTENÇÃO DE AERONAVE",2,0,2,0,0,0
60732,APLICAÇÃO DE COMANDOS,1,0,1,0,0,0
60752,"JULGAMENTO DE PILOTAGEM,OUTRO FATOR,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO,SISTEMAS DE APOIO",5,2,2,0,0,1
60783,"COORDENAÇÃO DE CABINE,CULTURA ORGANIZACIONAL,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",8,3,5,0,0,0
60785,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,MANUSEIO DO MATERIAL",3,0,2,1,0,0
60892,"APLICAÇÃO DE COMANDOS,INDISCIPLINA DE VOO,INFLUÊNCIA DO MEIO AMBIENTE,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO",5,2,3,0,0,0
60897,"APLICAÇÃO DE COMANDOS,COORDENAÇÃO DE CABINE,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,JULGAMENTO DE PILOTAGEM,OUTRO FATOR,PLANEJAMENTO GERENCIAL,PROCESSOS ORGANIZACIONAIS,SISTEMAS DE APOIO,SUPERVISÃO GERENCIAL",9,3,5,0,0,1
60924,"APLICAÇÃO DE COMANDOS,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PLANEJAMENTO DE VOO",5,1,4,0,0,0
60975,"ATITUDE,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SISTEMAS DE APOIO,SUPERVISÃO GERENCIAL",8,4,4,0,0,0
60980,"APLICAÇÃO DE COMANDOS,MANUTENÇÃO DE AERONAVE",2,0,2,0,0,0
61003,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,0,3,0,0,0
61008,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
61012,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,JULGAMENTO DE PILOTAGEM",3,0,2,0,1,0
61070,"APLICAÇÃO DE COMANDOS,INFLUÊNCIA DO MEIO AMBIENTE,INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM",4,1,3,0,0,0
61079,"ESQUECIMENTO DO PILOTO,MEMÓRIA",2,1,1,0,0,0
65270,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
65292,"ATENÇÃO,PROCESSOS ORGANIZACIONAIS,SISTEMAS DE APOIO,SUPERVISÃO GERENCIAL",4,3,1,0,0,0
65469,"APLICAÇÃO DE COMANDOS,COORDENAÇÃO DE CABINE,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",4,0,4,0,0,0
65493,"APLICAÇÃO DE COMANDOS,INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",4,0,4,0,0,0
65536,"ATENÇÃO,JULGAMENTO DE PILOTAGEM",2,1,1,0,0,0
65622,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
65743,"CARACTERÍSTICAS DA TAREFA,INCONSCIÊNCIA",2,2,0,0,0,0
65745,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
65771,"APLICAÇÃO DE COMANDOS,COMUNICAÇÃO,COORDENAÇÃO DE CABINE,DINÂMICA DE EQUIPE,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO",6,3,3,0,0,0
65810,JULGAMENTO DE PILOTAGEM,1,0,1,0,0,0
65813,"JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO",4,1,3,0,0,0
65815,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
65834,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
65867,"JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PROCESSO DECISÓRIO",3,2,1,0,0,0
65921,JULGAMENTO DE PILOTAGEM,1,0,1,0,0,0
65981,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
66005,APLICAÇÃO DE COMANDOS,1,0,1,0,0,0
66049,"INDISCIPLINA DE VOO,PROCESSO DECISÓRIO",2,1,1,0,0,0
66065,"INFLUÊNCIA DO MEIO AMBIENTE,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,1,2,0,0,0
66078,"ANSIEDADE,ATENÇÃO,ATITUDE,CONDIÇÕES METEOROLÓGICAS ADVERSAS,DESORIENTAÇÃO,FADIGA,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,ORGANIZAÇÃO DO TRABALHO,PERCEPÇÃO,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO",13,9,3,0,1,0
66086,"ATITUDE,MANUTENÇÃO DE AERONAVE,MOTIVAÇÃO,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO,RELAÇÕES INTERPESSOAIS",6,4,2,0,0,0
66090,"APLICAÇÃO DE COMANDOS,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,SUPERVISÃO GERENCIAL",5,1,4,0,0,0
66093,"ATITUDE,ESQUECIMENTO DO PILOTO,INDISCIPLINA DE VOO,MEMÓRIA,PERCEPÇÃO",5,3,2,0,0,0
66094,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
66127,"APLICAÇÃO DE COMANDOS,INFRAESTRUTURA AEROPORTUÁRIA",2,0,2,0,0,0
66131,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
66156,"INSTRUÇÃO,MANUTENÇÃO DE AERONAVE,PLANEJAMENTO GERENCIAL",3,0,3,0,0,0
66192,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO",3,1,2,0,0,0
66203,"ESQUECIMENTO DO PILOTO,MEMÓRIA,PROCESSOS ORGANIZACIONAIS",3,2,1,0,0,0
66204,"ORGANIZAÇÃO DO TRABALHO,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",5,2,3,0,0,0
66215,"JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",5,2,3,0,0,0
66216,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO",3,1,2,0,0,0
66221,"JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
66222,"CONDIÇÕES METEOROLÓGICAS ADVERSAS,PLANEJAMENTO DE VOO",2,0,1,0,1,0
66244,"ATITUDE,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO,PUBLICAÇÕES (ATS)",7,3,4,0,0,0
66253,ATENÇÃO,1,1,0,0,0,0
66309,"CARACTERÍSTICAS DA TAREFA,CONDIÇÕES METEOROLÓGICAS ADVERSAS,CULTURA DO GRUPO DE TRABALHO,DESORIENTAÇÃO,ESTADO EMOCIONAL,ILUSÕES VISUAIS,PROCESSO DECISÓRIO",7,6,0,0,1,0
66332,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
66334,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",4,1,3,0,0,0
66335,"CULTURA ORGANIZACIONAL,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",6,2,4,0,0,0
66349,"JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,PROCESSO DECISÓRIO",3,1,2,0,0,0
66350,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
66362,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
66394,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
66431,"CULTURA ORGANIZACIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PROCESSO DECISÓRIO",5,4,1,0,0,0
66444,"APLICAÇÃO DE COMANDOS,OUTRO FATOR",2,0,1,0,0,1
66446,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO",3,1,2,0,0,0
66450,"COORDENAÇÃO DE CABINE,DINÂMICA DE EQUIPE,ESQUECIMENTO DO PILOTO,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,MEMÓRIA",6,2,4,0,0,0
66529,"ATITUDE,CULTURA ORGANIZACIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,JULGAMENTO DE PILOTAGEM,OUTRO FATOR,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL,PROCESSO DECISÓRIO,SISTEMAS DE APOIO,SUPERVISÃO GERENCIAL",10,5,4,0,0,1
66559,"APLICAÇÃO DE COMANDOS,COORDENAÇÃO DE CABINE",2,0,2,0,0,0
66645,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
66743,"CULTURA DO GRUPO DE TRABALHO,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",7,3,4,0,0,0
66810,"ATENÇÃO,ATITUDE,MOTIVAÇÃO,PERCEPÇÃO,PLANEJAMENTO DE VOO",5,4,1,0,0,0
66911,"CONDIÇÕES METEOROLÓGICAS ADVERSAS,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO",3,1,1,0,1,0
77202,"ATITUDE,PERCEPÇÃO,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO",4,3,1,0,0,0
77248,"ESQUECIMENTO DO PILOTO,PERCEPÇÃO,PESSOAL DE APOIO,SUPERVISÃO GERENCIAL",4,1,3,0,0,0
77259,"ATENÇÃO,COORDENAÇÃO DE CABINE,MEMÓRIA,POUCA EXPERIÊNCIA DO PILOTO",4,2,2,0,0,0
77278,"APLICAÇÃO DE COMANDOS,ATENÇÃO,PERCEPÇÃO,PROCESSO DECISÓRIO",4,3,1,0,0,0
77297,APLICAÇÃO DE COMANDOS,1,0,1,0,0,0
77304,"JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO",2,1,1,0,0,0
77320,"APLICAÇÃO DE COMANDOS,ATENÇÃO,ESTADO EMOCIONAL,FRASEOLOGIA DO ÓRGÃO ATS,JULGAMENTO DE PILOTAGEM,MOTIVAÇÃO,PERCEPÇÃO,PROCESSO DECISÓRIO",8,5,3,0,0,0
77337,OUTRO FATOR,1,0,0,0,0,1
77349,"ATITUDE,MEMÓRIA",2,2,0,0,0,0
77371,INFRAESTRUTURA AEROPORTUÁRIA,1,0,1,0,0,0
77391,"CULTURA DO GRUPO DE TRABALHO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",5,2,3,0,0,0
77407,"ÁLCOOL,APLICAÇÃO DE COMANDOS,ATENÇÃO,ATITUDE,CULTURA DO GRUPO DE TRABALHO,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,MOTIVAÇÃO,PERCEPÇÃO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS",11,8,3,0,0,0
77413,"INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,0,3,0,0,0
77431,"APLICAÇÃO DE COMANDOS,INFRAESTRUTURA AEROPORTUÁRIA",2,0,2,0,0,0
77470,"CONDIÇÕES METEOROLÓGICAS ADVERSAS,INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO",5,1,3,0,1,0
77487,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",4,1,3,0,0,0
77495,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
77505,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO",3,1,2,0,0,0
77521,"CONDIÇÕES METEOROLÓGICAS ADVERSAS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO",5,1,3,0,1,0
77544,"MANUTENÇÃO DE AERONAVE,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",3,1,2,0,0,0
77554,"CULTURA ORGANIZACIONAL,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",5,2,3,0,0,0
77602,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,PROCESSO DECISÓRIO,SISTEMAS DE APOIO",5,2,3,0,0,0
77638,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
77639,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
77649,JULGAMENTO DE PILOTAGEM,1,0,1,0,0,0
77657,"JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PLANEJAMENTO DE VOO",3,1,2,0,0,0
77660,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",4,0,4,0,0,0
77672,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
77685,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
77695,"DIETA INADEQUADA,FADIGA,INCONSCIÊNCIA",3,3,0,0,0,0
77697,"ATITUDE,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PROCESSO DECISÓRIO",5,3,2,0,0,0
77700,"APLICAÇÃO DE COMANDOS,COORDENAÇÃO DE CABINE,CULTURA DO GRUPO DE TRABALHO,DINÂMICA DE EQUIPE,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO",9,3,6,0,0,0
77717,"APLICAÇÃO DE COMANDOS,ATITUDE,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",4,1,3,0,0,0
77733,"ATITUDE,CARACTERÍSTICAS DA TAREFA,FABRICAÇÃO,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO",7,3,3,1,0,0
77741,"PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
77742,"ATENÇÃO,PLANEJAMENTO DE VOO",2,1,1,0,0,0
77770,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
77789,"APLICAÇÃO DE COMANDOS,FADIGA,MANUTENÇÃO DE AERONAVE",3,1,2,0,0,0
77807,"COLISÃO COM FAUNA (NÃO-AVE),INFRAESTRUTURA AEROPORTUÁRIA",2,0,2,0,0,0
77808,"APLICAÇÃO DE COMANDOS,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE",4,0,4,0,0,0
77840,"ATITUDE,CONDIÇÕES METEOROLÓGICAS ADVERSAS,CULTURA ORGANIZACIONAL,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO",8,4,3,0,1,0
77893,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
77895,"APLICAÇÃO DE COMANDOS,ATITUDE,CONDIÇÕES METEOROLÓGICAS ADVERSAS,DESORIENTAÇÃO,ESTADO EMOCIONAL,PROCESSO DECISÓRIO",6,4,1,0,1,0
77977,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
78080,"FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,MOTIVAÇÃO,PERCEPÇÃO,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO",6,4,2,0,0,0
78176,"ATENÇÃO,MEMÓRIA",2,2,0,0,0,0
78390,"APLICAÇÃO DE COMANDOS,ATITUDE,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO",7,2,5,0,0,0
78397,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
78426,"INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,0,3,0,0,0
78429,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO",4,0,4,0,0,0
78432,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,DESORIENTAÇÃO,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",5,1,3,0,1,0
78479,"ATENÇÃO,JULGAMENTO DE PILOTAGEM,SUPERVISÃO GERENCIAL",3,1,2,0,0,0
78485,"JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO",2,1,1,0,0,0
78488,"ATITUDE,INCONSCIÊNCIA,INTOXICAÇÃO ALIMENTAR,PERCEPÇÃO",4,4,0,0,0,0
78497,"ATENÇÃO,COMUNICAÇÃO,COORDENAÇÃO DE CABINE,DINÂMICA DE EQUIPE,INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PROCESSO DECISÓRIO",8,5,3,0,0,0
78513,"PERCEPÇÃO,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",3,1,2,0,0,0
78527,"JULGAMENTO DE PILOTAGEM,PERCEPÇÃO",2,1,1,0,0,0
78550,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
78609,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
78612,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
78620,OUTRO FATOR,1,0,0,0,0,1
78655,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,0,3,0,0,0
